run, id, cycles, Branch mispredictions, Icache busy
57, 1, 192496, 197, 3 
57, 2, 184818, 45, 0 
57, 3, 185022, 113, 0 
57, 4, 184992, 103, 0 
57, 5, 184992, 103, 0 
57, 6, 184992, 103, 0 
57, 7, 184992, 103, 0 
57, 8, 184992, 103, 0 
57, 9, 184992, 103, 0 
57, 10, 184992, 103, 0 
57, 11, 184992, 103, 0 
57, 12, 184992, 103, 0 
57, 13, 184992, 103, 0 
57, 14, 184992, 103, 0 
57, 15, 184992, 103, 0 
57, 16, 184992, 103, 0 
57, 17, 184992, 103, 0 
57, 18, 184992, 103, 0 
57, 19, 184992, 103, 0 
57, 20, 184992, 103, 0 
57, 21, 184992, 103, 0 
57, 22, 184992, 103, 0 
57, 23, 184992, 103, 0 
57, 24, 184992, 103, 0 
57, 25, 184992, 103, 0 
57, 26, 184992, 103, 0 
57, 27, 184992, 103, 0 
57, 28, 184992, 103, 0 
57, 29, 184992, 103, 0 
57, 30, 184992, 103, 0 
57, 31, 184992, 103, 0 
57, 32, 184992, 103, 0 
57, 33, 184992, 103, 0 
57, 34, 184992, 103, 0 
57, 35, 184992, 103, 0 
57, 36, 184992, 103, 0 
57, 37, 184992, 103, 0 
57, 38, 184992, 103, 0 
57, 39, 184992, 103, 0 
57, 40, 184992, 103, 0 
57, 41, 184992, 103, 0 
57, 42, 184992, 103, 0 
57, 43, 184992, 103, 0 
57, 44, 184992, 103, 0 
57, 45, 184992, 103, 0 
57, 46, 184992, 103, 0 
57, 47, 184992, 103, 0 
57, 48, 184992, 103, 0 
57, 49, 184992, 103, 0 
58, 0, 473268, 432, 132 
58, 1, 189816, 106, 2 
58, 2, 185277, 198, 0 
58, 3, 185262, 193, 0 
58, 4, 184803, 40, 0 
58, 5, 185265, 194, 0 
58, 6, 185261, 193, 0 
58, 7, 185265, 194, 0 
58, 8, 184803, 40, 0 
58, 9, 185265, 194, 0 
58, 10, 185261, 193, 0 
58, 11, 185265, 194, 0 
58, 12, 185262, 193, 0 
58, 13, 185265, 194, 0 
58, 14, 185261, 193, 0 
58, 15, 185265, 194, 0 
58, 16, 184803, 40, 0 
58, 17, 185265, 194, 0 
58, 18, 185261, 193, 0 
58, 19, 185265, 194, 0 
58, 20, 185262, 193, 0 
58, 21, 185265, 194, 0 
58, 22, 185261, 193, 0 
58, 23, 185265, 194, 0 
58, 24, 184803, 40, 0 
58, 25, 185265, 194, 0 
58, 26, 185261, 193, 0 
58, 27, 185265, 194, 0 
58, 28, 185262, 193, 0 
58, 29, 185265, 194, 0 
58, 30, 185261, 193, 0 
58, 31, 185265, 194, 0 
58, 32, 184803, 40, 0 
58, 33, 185265, 194, 0 
58, 34, 185261, 193, 0 
58, 35, 185265, 194, 0 
58, 36, 185262, 193, 0 
58, 37, 185265, 194, 0 
58, 38, 185261, 193, 0 
58, 39, 185265, 194, 0 
58, 40, 184803, 40, 0 
58, 41, 185265, 194, 0 
58, 42, 185261, 193, 0 
58, 43, 185265, 194, 0 
58, 44, 185262, 193, 0 
58, 45, 185265, 194, 0 
58, 46, 185261, 193, 0 
58, 47, 185265, 194, 0 
58, 48, 184803, 40, 0 
58, 49, 185265, 194, 0 
59, 0, 472328, 119, 132 
59, 1, 192695, 263, 3 
59, 2, 185457, 258, 0 
59, 3, 184803, 40, 0 
59, 4, 185265, 194, 0 
59, 5, 185261, 193, 0 
59, 6, 184800, 39, 0 
59, 7, 184800, 39, 0 
59, 8, 185169, 162, 0 
59, 9, 184803, 40, 0 
59, 10, 185265, 194, 0 
59, 11, 184803, 40, 0 
59, 12, 185265, 194, 0 
59, 13, 185261, 193, 0 
59, 14, 184800, 39, 0 
59, 15, 184803, 40, 0 
59, 16, 185169, 162, 0 
59, 17, 184803, 40, 0 
59, 18, 184803, 40, 0 
59, 19, 185265, 194, 0 
59, 20, 185261, 193, 0 
59, 21, 185265, 194, 0 
59, 22, 184803, 40, 0 
59, 23, 185265, 194, 0 
59, 24, 185261, 193, 0 
59, 25, 185265, 194, 0 
59, 26, 184803, 40, 0 
59, 27, 185265, 194, 0 
59, 28, 185261, 193, 0 
59, 29, 185265, 194, 0 
59, 30, 184803, 40, 0 
59, 31, 185265, 194, 0 
59, 32, 185261, 193, 0 
59, 33, 185265, 194, 0 
59, 34, 184803, 40, 0 
59, 35, 185265, 194, 0 
59, 36, 185261, 193, 0 
59, 37, 185265, 194, 0 
59, 38, 184803, 40, 0 
59, 39, 185265, 194, 0 
59, 40, 185261, 193, 0 
59, 41, 185265, 194, 0 
59, 42, 184803, 40, 0 
59, 43, 185265, 194, 0 
59, 44, 185261, 193, 0 
59, 45, 185265, 194, 0 
59, 46, 184803, 40, 0 
59, 47, 185265, 194, 0 
59, 48, 185261, 193, 0 
59, 49, 185265, 194, 0 
60, 0, 472697, 242, 132 
60, 1, 190290, 264, 2 
60, 2, 185460, 259, 0 
60, 3, 184803, 40, 0 
60, 4, 185169, 162, 0 
60, 5, 184803, 40, 0 
60, 6, 185265, 194, 0 
60, 7, 184803, 40, 0 
60, 8, 185265, 194, 0 
60, 9, 185261, 193, 0 
60, 10, 185265, 194, 0 
60, 11, 184803, 40, 0 
60, 12, 185265, 194, 0 
60, 13, 185261, 193, 0 
60, 14, 184800, 39, 0 
60, 15, 184800, 39, 0 
60, 16, 185265, 194, 0 
60, 17, 185261, 193, 0 
60, 18, 185265, 194, 0 
60, 19, 185262, 193, 0 
60, 20, 184799, 39, 0 
60, 21, 184799, 39, 0 
60, 22, 184800, 39, 0 
60, 23, 184803, 40, 0 
60, 24, 185265, 194, 0 
60, 25, 185261, 193, 0 
60, 26, 185265, 194, 0 
60, 27, 185262, 193, 0 
60, 28, 184799, 39, 0 
60, 29, 184799, 39, 0 
60, 30, 184800, 39, 0 
60, 31, 184803, 40, 0 
60, 32, 185265, 194, 0 
60, 33, 185261, 193, 0 
60, 34, 185265, 194, 0 
60, 35, 185262, 193, 0 
60, 36, 184799, 39, 0 
60, 37, 184799, 39, 0 
60, 38, 184800, 39, 0 
60, 39, 184803, 40, 0 
60, 40, 185265, 194, 0 
60, 41, 185261, 193, 0 
60, 42, 185265, 194, 0 
60, 43, 185262, 193, 0 
60, 44, 184799, 39, 0 
60, 45, 184799, 39, 0 
60, 46, 184800, 39, 0 
60, 47, 184803, 40, 0 
60, 48, 185265, 194, 0 
60, 49, 185261, 193, 0 
61, 0, 472325, 118, 132 
61, 1, 192053, 49, 3 
61, 2, 185262, 193, 0 
61, 3, 185171, 163, 0 
61, 4, 185265, 194, 0 
61, 5, 184803, 40, 0 
61, 6, 185265, 194, 0 
61, 7, 184803, 40, 0 
61, 8, 185265, 194, 0 
61, 9, 185261, 193, 0 
61, 10, 185265, 194, 0 
61, 11, 184803, 40, 0 
61, 12, 185265, 194, 0 
61, 13, 185261, 193, 0 
61, 14, 185265, 194, 0 
61, 15, 184803, 40, 0 
61, 16, 185265, 194, 0 
61, 17, 185261, 193, 0 
61, 18, 185265, 194, 0 
61, 19, 184803, 40, 0 
61, 20, 185265, 194, 0 
61, 21, 185261, 193, 0 
61, 22, 185265, 194, 0 
61, 23, 184803, 40, 0 
61, 24, 185265, 194, 0 
61, 25, 185261, 193, 0 
61, 26, 185265, 194, 0 
61, 27, 184803, 40, 0 
61, 28, 185265, 194, 0 
61, 29, 185261, 193, 0 
61, 30, 185265, 194, 0 
61, 31, 184803, 40, 0 
61, 32, 185265, 194, 0 
61, 33, 185261, 193, 0 
61, 34, 185265, 194, 0 
61, 35, 184803, 40, 0 
61, 36, 185265, 194, 0 
61, 37, 185261, 193, 0 
61, 38, 185265, 194, 0 
61, 39, 184803, 40, 0 
61, 40, 185265, 194, 0 
61, 41, 185261, 193, 0 
61, 42, 185265, 194, 0 
61, 43, 184803, 40, 0 
61, 44, 185265, 194, 0 
61, 45, 185261, 193, 0 
61, 46, 185265, 194, 0 
61, 47, 184803, 40, 0 
61, 48, 185265, 194, 0 
61, 49, 185261, 193, 0 
62, 0, 472319, 116, 132 
62, 1, 189648, 50, 2 
62, 2, 185463, 260, 0 
62, 3, 184986, 101, 0 
62, 4, 184986, 101, 0 
62, 5, 184986, 101, 0 
62, 6, 184986, 101, 0 
62, 7, 184986, 101, 0 
62, 8, 184986, 101, 0 
62, 9, 184986, 101, 0 
62, 10, 184986, 101, 0 
62, 11, 184986, 101, 0 
62, 12, 184986, 101, 0 
62, 13, 184986, 101, 0 
62, 14, 184986, 101, 0 
62, 15, 184986, 101, 0 
62, 16, 184986, 101, 0 
62, 17, 184986, 101, 0 
62, 18, 184986, 101, 0 
62, 19, 184986, 101, 0 
62, 20, 184986, 101, 0 
62, 21, 184986, 101, 0 
62, 22, 184986, 101, 0 
62, 23, 184986, 101, 0 
62, 24, 184986, 101, 0 
62, 25, 184986, 101, 0 
62, 26, 184986, 101, 0 
62, 27, 184986, 101, 0 
62, 28, 184986, 101, 0 
62, 29, 184986, 101, 0 
62, 30, 184986, 101, 0 
62, 31, 184986, 101, 0 
62, 32, 184986, 101, 0 
62, 33, 184986, 101, 0 
62, 34, 184986, 101, 0 
62, 35, 184986, 101, 0 
62, 36, 184986, 101, 0 
62, 37, 184986, 101, 0 
62, 38, 184986, 101, 0 
62, 39, 184986, 101, 0 
62, 40, 184986, 101, 0 
62, 41, 184986, 101, 0 
62, 42, 184986, 101, 0 
62, 43, 184986, 101, 0 
62, 44, 184986, 101, 0 
62, 45, 184986, 101, 0 
62, 46, 184986, 101, 0 
62, 47, 184986, 101, 0 
62, 48, 184986, 101, 0 
62, 49, 184986, 101, 0 
