run, id, cycles, Branch mispredictions, Icache busy
0, 0, 1724725, 570, 132 
0, 1, 1440679, 46, 2 
0, 2, 1435860, 44, 0 
0, 3, 1435843, 39, 0 
0, 4, 1439664, 1313, 0 
0, 5, 1435839, 38, 0 
0, 6, 1438896, 1057, 0 
0, 7, 1439664, 1313, 0 
0, 8, 1435842, 39, 0 
0, 9, 1439664, 1313, 0 
0, 10, 1439664, 1313, 0 
0, 11, 1439664, 1313, 0 
0, 12, 1435842, 39, 0 
0, 13, 1439664, 1313, 0 
0, 14, 1439664, 1313, 0 
0, 15, 1435842, 39, 0 
0, 16, 1439664, 1313, 0 
0, 17, 1438899, 1058, 0 
0, 18, 1439664, 1313, 0 
0, 19, 1439664, 1313, 0 
0, 20, 1439664, 1313, 0 
0, 21, 1435841, 39, 0 
0, 22, 1439664, 1313, 0 
0, 23, 1439661, 1312, 0 
0, 24, 1439664, 1313, 0 
0, 25, 1439664, 1313, 0 
0, 26, 1438898, 1058, 0 
0, 27, 1439664, 1313, 0 
0, 28, 1439670, 1315, 0 
0, 29, 1435842, 39, 0 
0, 30, 1439664, 1313, 0 
0, 31, 1435842, 39, 0 
0, 32, 1439664, 1313, 0 
0, 33, 1439667, 1314, 0 
0, 34, 1439664, 1313, 0 
0, 35, 1439664, 1313, 0 
0, 36, 1438898, 1058, 0 
0, 37, 1439664, 1313, 0 
0, 38, 1439670, 1315, 0 
0, 39, 1435842, 39, 0 
0, 40, 1439664, 1313, 0 
0, 41, 1435842, 39, 0 
0, 42, 1439664, 1313, 0 
0, 43, 1439667, 1314, 0 
0, 44, 1439664, 1313, 0 
0, 45, 1439664, 1313, 0 
0, 46, 1438898, 1058, 0 
0, 47, 1439664, 1313, 0 
0, 48, 1439670, 1315, 0 
0, 49, 1435842, 39, 0 
1, 0, 1732364, 3117, 132 
1, 1, 1449966, 2340, 3 
1, 2, 1444490, 1316, 2 
1, 3, 1444484, 1315, 2 
1, 4, 1438899, 1058, 0 
1, 5, 1439664, 1313, 0 
1, 6, 1439664, 1313, 0 
1, 7, 1439664, 1313, 0 
1, 8, 1439664, 1313, 0 
1, 9, 1439664, 1313, 0 
1, 10, 1439664, 1313, 0 
1, 11, 1439664, 1313, 0 
1, 12, 1439664, 1313, 0 
1, 13, 1439664, 1313, 0 
1, 14, 1439664, 1313, 0 
1, 15, 1439664, 1313, 0 
1, 16, 1439664, 1313, 0 
1, 17, 1439664, 1313, 0 
1, 18, 1439664, 1313, 0 
1, 19, 1439664, 1313, 0 
1, 20, 1439664, 1313, 0 
1, 21, 1439664, 1313, 0 
1, 22, 1439664, 1313, 0 
