run, id, cycles, Branch mispredictions, Icache busy
0, 0, 360393, 21, 212651 
0, 1, 147013, 10, 0 
0, 2, 147014, 11, 0 
0, 3, 147013, 11, 0 
0, 4, 147014, 11, 0 
0, 5, 147010, 10, 0 
0, 6, 147014, 11, 0 
0, 7, 147010, 10, 0 
0, 8, 147014, 11, 0 
0, 9, 147010, 10, 0 
0, 10, 147014, 11, 0 
0, 11, 147010, 10, 0 
0, 12, 147014, 11, 0 
0, 13, 147010, 10, 0 
0, 14, 147014, 11, 0 
0, 15, 147010, 10, 0 
0, 16, 147014, 11, 0 
0, 17, 147010, 10, 0 
0, 18, 147014, 11, 0 
0, 19, 147010, 10, 0 
0, 20, 147014, 11, 0 
0, 21, 147010, 10, 0 
0, 22, 147014, 11, 0 
0, 23, 147010, 10, 0 
0, 24, 147014, 11, 0 
0, 25, 147010, 10, 0 
0, 26, 147014, 11, 0 
0, 27, 147010, 10, 0 
0, 28, 147014, 11, 0 
0, 29, 147010, 10, 0 
0, 30, 147014, 11, 0 
0, 31, 147010, 10, 0 
0, 32, 147014, 11, 0 
0, 33, 147010, 10, 0 
0, 34, 147014, 11, 0 
0, 35, 147010, 10, 0 
0, 36, 147014, 11, 0 
0, 37, 147010, 10, 0 
0, 38, 147014, 11, 0 
0, 39, 147010, 10, 0 
0, 40, 147014, 11, 0 
0, 41, 147010, 10, 0 
0, 42, 147014, 11, 0 
0, 43, 147010, 10, 0 
0, 44, 147014, 11, 0 
0, 45, 147010, 10, 0 
0, 46, 147014, 11, 0 
0, 47, 147010, 10, 0 
0, 48, 147014, 11, 0 
0, 49, 147010, 10, 0 
1, 0, 360387, 19, 212651 
1, 1, 147024, 14, 1 
1, 2, 147017, 12, 0 
1, 3, 147010, 10, 0 
1, 4, 147011, 10, 0 
1, 5, 147010, 10, 0 
1, 6, 147011, 10, 0 
1, 7, 147010, 10, 0 
1, 8, 147011, 10, 0 
1, 9, 147010, 10, 0 
1, 10, 147011, 10, 0 
1, 11, 147010, 10, 0 
1, 12, 147011, 10, 0 
1, 13, 147010, 10, 0 
1, 14, 147011, 10, 0 
1, 15, 147010, 10, 0 
1, 16, 147011, 10, 0 
1, 17, 147010, 10, 0 
1, 18, 147011, 10, 0 
1, 19, 147010, 10, 0 
1, 20, 147011, 10, 0 
1, 21, 147010, 10, 0 
1, 22, 147011, 10, 0 
1, 23, 147010, 10, 0 
1, 24, 147011, 10, 0 
1, 25, 147010, 10, 0 
1, 26, 147011, 10, 0 
1, 27, 147010, 10, 0 
1, 28, 147011, 10, 0 
1, 29, 147010, 10, 0 
1, 30, 147011, 10, 0 
1, 31, 147010, 10, 0 
1, 32, 147011, 10, 0 
1, 33, 147010, 10, 0 
1, 34, 147011, 10, 0 
1, 35, 147010, 10, 0 
1, 36, 147011, 10, 0 
1, 37, 147010, 10, 0 
1, 38, 147011, 10, 0 
1, 39, 147010, 10, 0 
1, 40, 147011, 10, 0 
1, 41, 147010, 10, 0 
1, 42, 147011, 10, 0 
1, 43, 147010, 10, 0 
1, 44, 147011, 10, 0 
1, 45, 147010, 10, 0 
1, 46, 147011, 10, 0 
1, 47, 147010, 10, 0 
1, 48, 147011, 10, 0 
1, 49, 147010, 10, 0 
2, 0, 360390, 20, 212651 
2, 1, 147013, 10, 0 
2, 2, 147011, 10, 0 
2, 3, 147013, 11, 0 
2, 4, 147014, 11, 0 
2, 5, 147010, 10, 0 
2, 6, 147014, 11, 0 
2, 7, 147010, 10, 0 
2, 8, 147014, 11, 0 
2, 9, 147010, 10, 0 
2, 10, 147014, 11, 0 
2, 11, 147010, 10, 0 
2, 12, 147014, 11, 0 
2, 13, 147010, 10, 0 
2, 14, 147014, 11, 0 
2, 15, 147010, 10, 0 
2, 16, 147014, 11, 0 
2, 17, 147010, 10, 0 
2, 18, 147014, 11, 0 
2, 19, 147010, 10, 0 
2, 20, 147014, 11, 0 
2, 21, 147010, 10, 0 
2, 22, 147014, 11, 0 
2, 23, 147010, 10, 0 
2, 24, 147014, 11, 0 
2, 25, 147010, 10, 0 
2, 26, 147014, 11, 0 
2, 27, 147010, 10, 0 
2, 28, 147014, 11, 0 
2, 29, 147010, 10, 0 
2, 30, 147014, 11, 0 
2, 31, 147010, 10, 0 
2, 32, 147014, 11, 0 
2, 33, 147010, 10, 0 
2, 34, 147014, 11, 0 
2, 35, 147010, 10, 0 
2, 36, 147014, 11, 0 
2, 37, 147010, 10, 0 
2, 38, 147014, 11, 0 
2, 39, 147010, 10, 0 
2, 40, 147014, 11, 0 
2, 41, 147010, 10, 0 
2, 42, 147014, 11, 0 
2, 43, 147010, 10, 0 
2, 44, 147014, 11, 0 
2, 45, 147010, 10, 0 
2, 46, 147014, 11, 0 
2, 47, 147010, 10, 0 
2, 48, 147014, 11, 0 
2, 49, 147010, 10, 0 
3, 0, 360394, 21, 212651 
3, 1, 147021, 13, 1 
3, 2, 147009, 10, 0 
3, 3, 147013, 11, 0 
3, 4, 147009, 10, 0 
3, 5, 147013, 11, 0 
3, 6, 147009, 10, 0 
3, 7, 147013, 11, 0 
3, 8, 147009, 10, 0 
3, 9, 147013, 11, 0 
3, 10, 147009, 10, 0 
3, 11, 147013, 11, 0 
3, 12, 147009, 10, 0 
3, 13, 147013, 11, 0 
3, 14, 147009, 10, 0 
3, 15, 147013, 11, 0 
3, 16, 147009, 10, 0 
3, 17, 147013, 11, 0 
3, 18, 147009, 10, 0 
3, 19, 147013, 11, 0 
3, 20, 147009, 10, 0 
3, 21, 147013, 11, 0 
3, 22, 147009, 10, 0 
3, 23, 147013, 11, 0 
3, 24, 147009, 10, 0 
3, 25, 147013, 11, 0 
3, 26, 147009, 10, 0 
3, 27, 147013, 11, 0 
3, 28, 147009, 10, 0 
3, 29, 147013, 11, 0 
3, 30, 147009, 10, 0 
3, 31, 147013, 11, 0 
3, 32, 147009, 10, 0 
3, 33, 147013, 11, 0 
3, 34, 147009, 10, 0 
3, 35, 147013, 11, 0 
3, 36, 147009, 10, 0 
3, 37, 147013, 11, 0 
3, 38, 147009, 10, 0 
3, 39, 147013, 11, 0 
3, 40, 147009, 10, 0 
3, 41, 147013, 11, 0 
3, 42, 147009, 10, 0 
3, 43, 147013, 11, 0 
3, 44, 147009, 10, 0 
3, 45, 147013, 11, 0 
3, 46, 147009, 10, 0 
3, 47, 147013, 11, 0 
3, 48, 147009, 10, 0 
3, 49, 147013, 11, 0 
4, 0, 360396, 22, 212652 
4, 1, 147030, 16, 0 
4, 2, 147019, 13, 0 
4, 3, 147015, 12, 0 
4, 4, 147016, 12, 0 
4, 5, 147012, 11, 0 
4, 6, 147016, 12, 0 
4, 7, 147012, 11, 0 
4, 8, 147016, 12, 0 
4, 9, 147012, 11, 0 
4, 10, 147016, 12, 0 
4, 11, 147012, 11, 0 
4, 12, 147016, 12, 0 
4, 13, 147012, 11, 0 
4, 14, 147016, 12, 0 
4, 15, 147012, 11, 0 
4, 16, 147016, 12, 0 
4, 17, 147012, 11, 0 
4, 18, 147016, 12, 0 
4, 19, 147012, 11, 0 
4, 20, 147016, 12, 0 
4, 21, 147012, 11, 0 
4, 22, 147016, 12, 0 
4, 23, 147012, 11, 0 
4, 24, 147016, 12, 0 
4, 25, 147012, 11, 0 
4, 26, 147016, 12, 0 
4, 27, 147012, 11, 0 
4, 28, 147016, 12, 0 
4, 29, 147012, 11, 0 
4, 30, 147016, 12, 0 
4, 31, 147012, 11, 0 
4, 32, 147016, 12, 0 
4, 33, 147012, 11, 0 
4, 34, 147016, 12, 0 
4, 35, 147012, 11, 0 
4, 36, 147016, 12, 0 
4, 37, 147012, 11, 0 
4, 38, 147016, 12, 0 
4, 39, 147012, 11, 0 
4, 40, 147016, 12, 0 
4, 41, 147012, 11, 0 
4, 42, 147016, 12, 0 
4, 43, 147012, 11, 0 
4, 44, 147016, 12, 0 
4, 45, 147012, 11, 0 
4, 46, 147016, 12, 0 
4, 47, 147012, 11, 0 
4, 48, 147016, 12, 0 
4, 49, 147012, 11, 0 
5, 0, 360396, 22, 212652 
5, 1, 147024, 14, 0 
5, 2, 147022, 14, 0 
5, 3, 147015, 12, 0 
5, 4, 147016, 12, 0 
5, 5, 147012, 11, 0 
5, 6, 147016, 12, 0 
5, 7, 147012, 11, 0 
5, 8, 147016, 12, 0 
5, 9, 147012, 11, 0 
5, 10, 147016, 12, 0 
5, 11, 147012, 11, 0 
5, 12, 147016, 12, 0 
5, 13, 147012, 11, 0 
5, 14, 147016, 12, 0 
5, 15, 147012, 11, 0 
