run, id, cycles, Branch mispredictions, Icache busy
3, 23, 74682, 8, 0 
3, 24, 74690, 10, 0 
3, 25, 74682, 8, 0 
3, 26, 74690, 10, 0 
3, 27, 74682, 8, 0 
3, 28, 74690, 10, 0 
3, 29, 74682, 8, 0 
3, 30, 74690, 10, 0 
3, 31, 74682, 8, 0 
3, 32, 74690, 10, 0 
3, 33, 74682, 8, 0 
3, 34, 74690, 10, 0 
3, 35, 74682, 8, 0 
3, 36, 74690, 10, 0 
3, 37, 74682, 8, 0 
3, 38, 74690, 10, 0 
3, 39, 74682, 8, 0 
3, 40, 74690, 10, 0 
3, 41, 74682, 8, 0 
3, 42, 74690, 10, 0 
3, 43, 74682, 8, 0 
3, 44, 74690, 10, 0 
3, 45, 74682, 8, 0 
3, 46, 74690, 10, 0 
3, 47, 74682, 8, 0 
3, 48, 74690, 10, 0 
3, 49, 74682, 8, 0 
4, 0, 286972, 25, 211540 
4, 1, 74716, 18, 0 
4, 2, 74693, 11, 0 
4, 3, 74682, 8, 0 
4, 4, 74690, 10, 0 
4, 5, 74682, 8, 0 
4, 6, 74690, 10, 0 
4, 7, 74682, 8, 0 
4, 8, 74690, 10, 0 
4, 9, 74682, 8, 0 
4, 10, 74690, 10, 0 
4, 11, 74682, 8, 0 
4, 12, 74690, 10, 0 
4, 13, 74682, 8, 0 
4, 14, 74690, 10, 0 
4, 15, 74682, 8, 0 
4, 16, 74690, 10, 0 
4, 17, 74682, 8, 0 
4, 18, 74690, 10, 0 
4, 19, 74682, 8, 0 
4, 20, 74690, 10, 0 
4, 21, 74682, 8, 0 
4, 22, 74690, 10, 0 
4, 23, 74682, 8, 0 
4, 24, 74690, 10, 0 
4, 25, 74682, 8, 0 
4, 26, 74690, 10, 0 
4, 27, 74682, 8, 0 
4, 28, 74690, 10, 0 
4, 29, 74682, 8, 0 
4, 30, 74690, 10, 0 
4, 31, 74682, 8, 0 
4, 32, 74690, 10, 0 
4, 33, 74682, 8, 0 
4, 34, 74690, 10, 0 
4, 35, 74682, 8, 0 
4, 36, 74690, 10, 0 
4, 37, 74682, 8, 0 
4, 38, 74690, 10, 0 
4, 39, 74682, 8, 0 
4, 40, 74690, 10, 0 
4, 41, 74682, 8, 0 
4, 42, 74690, 10, 0 
4, 43, 74682, 8, 0 
4, 44, 74690, 10, 0 
4, 45, 74682, 8, 0 
4, 46, 74690, 10, 0 
4, 47, 74682, 8, 0 
4, 48, 74690, 10, 0 
4, 49, 74682, 8, 0 
5, 0, 286972, 25, 211540 
5, 1, 74716, 18, 0 
5, 2, 74690, 10, 0 
5, 3, 74686, 9, 0 
5, 4, 74686, 9, 0 
5, 5, 74685, 9, 0 
5, 6, 74686, 9, 0 
5, 7, 74685, 9, 0 
5, 8, 74686, 9, 0 
5, 9, 74685, 9, 0 
5, 10, 74686, 9, 0 
5, 11, 74685, 9, 0 
5, 12, 74686, 9, 0 
5, 13, 74685, 9, 0 
5, 14, 74686, 9, 0 
5, 15, 74685, 9, 0 
5, 16, 74686, 9, 0 
5, 17, 74685, 9, 0 
5, 18, 74686, 9, 0 
5, 19, 74685, 9, 0 
5, 20, 74686, 9, 0 
5, 21, 74685, 9, 0 
5, 22, 74686, 9, 0 
5, 23, 74685, 9, 0 
5, 24, 74686, 9, 0 
5, 25, 74685, 9, 0 
5, 26, 74686, 9, 0 
5, 27, 74685, 9, 0 
5, 28, 74686, 9, 0 
5, 29, 74685, 9, 0 
5, 30, 74686, 9, 0 
5, 31, 74685, 9, 0 
5, 32, 74686, 9, 0 
5, 33, 74685, 9, 0 
5, 34, 74686, 9, 0 
5, 35, 74685, 9, 0 
5, 36, 74686, 9, 0 
5, 37, 74685, 9, 0 
5, 38, 74686, 9, 0 
5, 39, 74685, 9, 0 
5, 40, 74686, 9, 0 
5, 41, 74685, 9, 0 
5, 42, 74686, 9, 0 
5, 43, 74685, 9, 0 
5, 44, 74686, 9, 0 
5, 45, 74685, 9, 0 
5, 46, 74686, 9, 0 
5, 47, 74685, 9, 0 
5, 48, 74686, 9, 0 
5, 49, 74685, 9, 0 
6, 0, 286972, 25, 211540 
6, 1, 74716, 18, 0 
6, 2, 74691, 10, 0 
6, 3, 74685, 9, 0 
6, 4, 74686, 9, 0 
6, 5, 74685, 9, 0 
6, 6, 74686, 9, 0 
6, 7, 74685, 9, 0 
6, 8, 74686, 9, 0 
6, 9, 74685, 9, 0 
6, 10, 74686, 9, 0 
6, 11, 74685, 9, 0 
6, 12, 74686, 9, 0 
6, 13, 74685, 9, 0 
6, 14, 74686, 9, 0 
6, 15, 74685, 9, 0 
6, 16, 74686, 9, 0 
6, 17, 74685, 9, 0 
6, 18, 74686, 9, 0 
6, 19, 74685, 9, 0 
6, 20, 74686, 9, 0 
6, 21, 74685, 9, 0 
6, 22, 74686, 9, 0 
6, 23, 74685, 9, 0 
6, 24, 74686, 9, 0 
6, 25, 74685, 9, 0 
6, 26, 74686, 9, 0 
6, 27, 74685, 9, 0 
6, 28, 74686, 9, 0 
6, 29, 74685, 9, 0 
6, 30, 74686, 9, 0 
6, 31, 74685, 9, 0 
6, 32, 74686, 9, 0 
6, 33, 74685, 9, 0 
6, 34, 74686, 9, 0 
6, 35, 74685, 9, 0 
6, 36, 74686, 9, 0 
6, 37, 74685, 9, 0 
6, 38, 74686, 9, 0 
6, 39, 74685, 9, 0 
6, 40, 74686, 9, 0 
6, 41, 74685, 9, 0 
6, 42, 74686, 9, 0 
6, 43, 74685, 9, 0 
6, 44, 74686, 9, 0 
6, 45, 74685, 9, 0 
6, 46, 74686, 9, 0 
6, 47, 74685, 9, 0 
6, 48, 74686, 9, 0 
6, 49, 74685, 9, 0 
7, 0, 286972, 25, 211540 
7, 1, 74713, 17, 0 
7, 2, 74693, 11, 0 
7, 3, 74685, 9, 0 
7, 4, 74690, 10, 0 
7, 5, 74682, 8, 0 
7, 6, 74690, 10, 0 
7, 7, 74682, 8, 0 
7, 8, 74690, 10, 0 
7, 9, 74682, 8, 0 
7, 10, 74690, 10, 0 
7, 11, 74682, 8, 0 
7, 12, 74690, 10, 0 
7, 13, 74682, 8, 0 
7, 14, 74690, 10, 0 
7, 15, 74682, 8, 0 
7, 16, 74690, 10, 0 
7, 17, 74682, 8, 0 
7, 18, 74690, 10, 0 
7, 19, 74682, 8, 0 
7, 20, 74690, 10, 0 
7, 21, 74682, 8, 0 
7, 22, 74690, 10, 0 
7, 23, 74682, 8, 0 
7, 24, 74690, 10, 0 
7, 25, 74682, 8, 0 
7, 26, 74690, 10, 0 
7, 27, 74682, 8, 0 
7, 28, 74690, 10, 0 
