run, id, cycles, Branch mispredictions, Icache busy
2, 46, 6381632, 3659, 799071 
2, 47, 6368026, 3659, 786181 
2, 48, 6399167, 3660, 817253 
2, 49, 6382166, 3659, 800993 
3, 0, 7120838, 3683, 1539406 
3, 1, 6553935, 5976, 964867 
3, 2, 6438590, 4243, 854891 
3, 3, 6366102, 3703, 784353 
3, 4, 6408363, 3660, 826795 
3, 5, 6388295, 3659, 807087 
3, 6, 6417334, 3659, 835379 
3, 7, 6353860, 3660, 772047 
3, 8, 6423692, 3660, 841373 
3, 9, 6315930, 3660, 734521 
3, 10, 6425076, 3660, 842789 
3, 11, 6432313, 3660, 850961 
3, 12, 6318218, 3660, 736449 
3, 13, 6420830, 3660, 839165 
3, 14, 6414598, 3660, 832323 
3, 15, 6359256, 3660, 777771 
3, 16, 6321284, 3660, 739887 
3, 17, 6378538, 3660, 795969 
3, 18, 6369594, 3659, 787395 
3, 19, 6387287, 3660, 805749 
3, 20, 6366465, 3660, 784977 
3, 21, 6430502, 3660, 847825 
3, 22, 6367466, 3660, 784919 
3, 23, 6357550, 3660, 775733 
3, 24, 6358248, 3660, 776773 
3, 25, 6340911, 4244, 757417 
3, 26, 6386427, 3660, 804881 
3, 27, 6363936, 3660, 782093 
3, 28, 6358392, 3660, 776915 
3, 29, 6361521, 3660, 779695 
3, 30, 6371674, 3660, 790173 
3, 31, 6440951, 3660, 859297 
3, 32, 6396735, 3659, 815477 
3, 33, 6383915, 3660, 802365 
3, 34, 6362539, 3659, 779655 
3, 35, 6352605, 3660, 770095 
3, 36, 6344778, 3659, 763695 
3, 37, 6378906, 3659, 797739 
3, 38, 6355025, 3660, 772849 
3, 39, 6340552, 3660, 759123 
3, 40, 6357135, 3660, 775261 
3, 41, 6364344, 3659, 782857 
3, 42, 6377675, 3660, 795113 
3, 43, 6348066, 3660, 766607 
3, 44, 6380480, 3660, 798853 
3, 45, 6387997, 3660, 806113 
3, 46, 6381632, 3659, 799071 
3, 47, 6368026, 3659, 786181 
3, 48, 6399167, 3660, 817253 
3, 49, 6382166, 3659, 800993 
4, 0, 7121234, 3892, 1539406 
4, 1, 6546760, 3663, 964867 
4, 2, 6438590, 4243, 854891 
4, 3, 6366102, 3703, 784353 
4, 4, 6408363, 3660, 826795 
4, 5, 6388295, 3659, 807087 
4, 6, 6417334, 3659, 835379 
4, 7, 6353860, 3660, 772047 
4, 8, 6423692, 3660, 841373 
4, 9, 6315930, 3660, 734521 
4, 10, 6425076, 3660, 842789 
4, 11, 6432313, 3660, 850961 
4, 12, 6318218, 3660, 736449 
4, 13, 6420830, 3660, 839165 
4, 14, 6414598, 3660, 832323 
4, 15, 6359256, 3660, 777771 
4, 16, 6321284, 3660, 739887 
4, 17, 6378538, 3660, 795969 
4, 18, 6369594, 3659, 787395 
4, 19, 6387287, 3660, 805749 
4, 20, 6366465, 3660, 784977 
4, 21, 6430502, 3660, 847825 
4, 22, 6367466, 3660, 784919 
4, 23, 6357550, 3660, 775733 
4, 24, 6358248, 3660, 776773 
4, 25, 6340911, 4244, 757417 
4, 26, 6386427, 3660, 804881 
4, 27, 6363936, 3660, 782093 
4, 28, 6358392, 3660, 776915 
4, 29, 6361521, 3660, 779695 
4, 30, 6371674, 3660, 790173 
4, 31, 6440951, 3660, 859297 
4, 32, 6396735, 3659, 815477 
4, 33, 6383915, 3660, 802365 
4, 34, 6362539, 3659, 779655 
4, 35, 6352605, 3660, 770095 
4, 36, 6344778, 3659, 763695 
4, 37, 6378906, 3659, 797739 
4, 38, 6355025, 3660, 772849 
4, 39, 6340552, 3660, 759123 
4, 40, 6357135, 3660, 775261 
4, 41, 6364344, 3659, 782857 
4, 42, 6377675, 3660, 795113 
4, 43, 6348066, 3660, 766607 
4, 44, 6380480, 3660, 798853 
4, 45, 6387997, 3660, 806113 
4, 46, 6381632, 3659, 799071 
4, 47, 6368026, 3659, 786181 
4, 48, 6399167, 3660, 817253 
4, 49, 6382166, 3659, 800993 
5, 0, 7121234, 3893, 1539406 
5, 1, 6546752, 3661, 964867 
5, 2, 6436532, 3660, 854891 
5, 3, 6366185, 3660, 784353 
5, 4, 6408363, 3660, 826795 
5, 5, 6388295, 3659, 807087 
5, 6, 6417334, 3659, 835379 
5, 7, 6353860, 3660, 772047 
5, 8, 6423692, 3660, 841373 
5, 9, 6315930, 3660, 734521 
5, 10, 6425076, 3660, 842789 
5, 11, 6432313, 3660, 850961 
5, 12, 6318218, 3660, 736449 
5, 13, 6420830, 3660, 839165 
5, 14, 6414598, 3660, 832323 
5, 15, 6359256, 3660, 777771 
5, 16, 6321284, 3660, 739887 
5, 17, 6378538, 3660, 795969 
5, 18, 6369594, 3659, 787395 
5, 19, 6387287, 3660, 805749 
5, 20, 6366465, 3660, 784977 
5, 21, 6430502, 3660, 847825 
5, 22, 6367466, 3660, 784919 
5, 23, 6357550, 3660, 775733 
5, 24, 6358248, 3660, 776773 
5, 25, 6340911, 4244, 757417 
5, 26, 6386427, 3660, 804881 
5, 27, 6363936, 3660, 782093 
5, 28, 6358392, 3660, 776915 
5, 29, 6361521, 3660, 779695 
5, 30, 6371674, 3660, 790173 
5, 31, 6440951, 3660, 859297 
5, 32, 6396735, 3659, 815477 
5, 33, 6383915, 3660, 802365 
5, 34, 6362539, 3659, 779655 
5, 35, 6352605, 3660, 770095 
5, 36, 6344778, 3659, 763695 
5, 37, 6378906, 3659, 797739 
5, 38, 6355025, 3660, 772849 
5, 39, 6340552, 3660, 759123 
5, 40, 6357135, 3660, 775261 
5, 41, 6364344, 3659, 782857 
5, 42, 6377675, 3660, 795113 
5, 43, 6348066, 3660, 766607 
5, 44, 6380480, 3660, 798853 
5, 45, 6387997, 3660, 806113 
5, 46, 6381632, 3659, 799071 
5, 47, 6368026, 3659, 786181 
5, 48, 6399167, 3660, 817253 
5, 49, 6382166, 3659, 800993 
6, 0, 7121238, 3893, 1539406 
6, 1, 6546761, 3664, 964867 
6, 2, 6438590, 4243, 854891 
6, 3, 6366102, 3703, 784353 
6, 4, 6408363, 3660, 826795 
6, 5, 6388295, 3659, 807087 
6, 6, 6417334, 3659, 835379 
6, 7, 6353860, 3660, 772047 
6, 8, 6423692, 3660, 841373 
6, 9, 6315930, 3660, 734521 
6, 10, 6425076, 3660, 842789 
6, 11, 6432313, 3660, 850961 
6, 12, 6318218, 3660, 736449 
6, 13, 6420830, 3660, 839165 
6, 14, 6414598, 3660, 832323 
6, 15, 6359256, 3660, 777771 
6, 16, 6321284, 3660, 739887 
6, 17, 6378538, 3660, 795969 
6, 18, 6369594, 3659, 787395 
6, 19, 6387287, 3660, 805749 
6, 20, 6366465, 3660, 784977 
6, 21, 6430502, 3660, 847825 
6, 22, 6367466, 3660, 784919 
6, 23, 6357550, 3660, 775733 
6, 24, 6358248, 3660, 776773 
6, 25, 6340911, 4244, 757417 
6, 26, 6386427, 3660, 804881 
6, 27, 6363936, 3660, 782093 
6, 28, 6358392, 3660, 776915 
6, 29, 6361521, 3660, 779695 
6, 30, 6371674, 3660, 790173 
6, 31, 6440951, 3660, 859297 
6, 32, 6396735, 3659, 815477 
6, 33, 6383915, 3660, 802365 
6, 34, 6362539, 3659, 779655 
6, 35, 6352605, 3660, 770095 
6, 36, 6344778, 3659, 763695 
6, 37, 6378906, 3659, 797739 
6, 38, 6355025, 3660, 772849 
6, 39, 6340552, 3660, 759123 
6, 40, 6357135, 3660, 775261 
6, 41, 6364344, 3659, 782857 
6, 42, 6377675, 3660, 795113 
6, 43, 6348066, 3660, 766607 
6, 44, 6380480, 3660, 798853 
6, 45, 6387997, 3660, 806113 
6, 46, 6381632, 3659, 799071 
6, 47, 6368026, 3659, 786181 
6, 48, 6399167, 3660, 817253 
6, 49, 6382166, 3659, 800993 
7, 0, 7120840, 3684, 1539406 
7, 1, 6546752, 3661, 964867 
7, 2, 6436532, 3660, 854891 
7, 3, 6366185, 3660, 784353 
7, 4, 6408363, 3660, 826795 
7, 5, 6388295, 3659, 807087 
7, 6, 6417334, 3659, 835379 
7, 7, 6353860, 3660, 772047 
7, 8, 6423692, 3660, 841373 
7, 9, 6315930, 3660, 734521 
7, 10, 6425076, 3660, 842789 
7, 11, 6432313, 3660, 850961 
7, 12, 6318218, 3660, 736449 
7, 13, 6420830, 3660, 839165 
7, 14, 6414598, 3660, 832323 
7, 15, 6359256, 3660, 777771 
7, 16, 6321284, 3660, 739887 
7, 17, 6378538, 3660, 795969 
7, 18, 6369594, 3659, 787395 
7, 19, 6387287, 3660, 805749 
7, 20, 6366465, 3660, 784977 
7, 21, 6430502, 3660, 847825 
7, 22, 6367466, 3660, 784919 
7, 23, 6357550, 3660, 775733 
7, 24, 6358248, 3660, 776773 
7, 25, 6340911, 4244, 757417 
7, 26, 6386427, 3660, 804881 
7, 27, 6363936, 3660, 782093 
7, 28, 6358392, 3660, 776915 
7, 29, 6361521, 3660, 779695 
7, 30, 6371674, 3660, 790173 
7, 31, 6440951, 3660, 859297 
7, 32, 6396735, 3659, 815477 
7, 33, 6383915, 3660, 802365 
7, 34, 6362539, 3659, 779655 
7, 35, 6352605, 3660, 770095 
7, 36, 6344778, 3659, 763695 
7, 37, 6378906, 3659, 797739 
7, 38, 6355025, 3660, 772849 
7, 39, 6340552, 3660, 759123 
7, 40, 6357135, 3660, 775261 
7, 41, 6364344, 3659, 782857 
7, 42, 6377675, 3660, 795113 
7, 43, 6348066, 3660, 766607 
7, 44, 6380480, 3660, 798853 
7, 45, 6387997, 3660, 806113 
7, 46, 6381632, 3659, 799071 
7, 47, 6368026, 3659, 786181 
7, 48, 6399167, 3660, 817253 
7, 49, 6382166, 3659, 800993 
8, 0, 7121247, 3896, 1539406 
8, 1, 6546752, 3661, 964867 
8, 2, 6436532, 3660, 854891 
8, 3, 6366185, 3660, 784353 
8, 4, 6408363, 3660, 826795 
8, 5, 6388295, 3659, 807087 
8, 6, 6417334, 3659, 835379 
8, 7, 6353860, 3660, 772047 
8, 8, 6423692, 3660, 841373 
8, 9, 6315930, 3660, 734521 
8, 10, 6425076, 3660, 842789 
8, 11, 6432313, 3660, 850961 
8, 12, 6318218, 3660, 736449 
8, 13, 6420830, 3660, 839165 
8, 14, 6414598, 3660, 832323 
8, 15, 6359256, 3660, 777771 
8, 16, 6321284, 3660, 739887 
8, 17, 6378538, 3660, 795969 
8, 18, 6369594, 3659, 787395 
8, 19, 6387287, 3660, 805749 
8, 20, 6366465, 3660, 784977 
8, 21, 6430502, 3660, 847825 
8, 22, 6367466, 3660, 784919 
8, 23, 6357550, 3660, 775733 
8, 24, 6358248, 3660, 776773 
8, 25, 6340911, 4244, 757417 
8, 26, 6386427, 3660, 804881 
8, 27, 6363936, 3660, 782093 
8, 28, 6358392, 3660, 776915 
8, 29, 6361521, 3660, 779695 
8, 30, 6371674, 3660, 790173 
8, 31, 6440951, 3660, 859297 
8, 32, 6396735, 3659, 815477 
8, 33, 6383915, 3660, 802365 
8, 34, 6362539, 3659, 779655 
8, 35, 6352605, 3660, 770095 
8, 36, 6344778, 3659, 763695 
8, 37, 6378906, 3659, 797739 
8, 38, 6355025, 3660, 772849 
8, 39, 6340552, 3660, 759123 
8, 40, 6357135, 3660, 775261 
8, 41, 6364344, 3659, 782857 
8, 42, 6377675, 3660, 795113 
8, 43, 6348066, 3660, 766607 
8, 44, 6380480, 3660, 798853 
8, 45, 6387997, 3660, 806113 
8, 46, 6381632, 3659, 799071 
8, 47, 6368026, 3659, 786181 
8, 48, 6399167, 3660, 817253 
8, 49, 6382166, 3659, 800993 
9, 0, 7120845, 3686, 1539406 
9, 1, 6546752, 3661, 964867 
9, 2, 6436532, 3660, 854891 
9, 3, 6366185, 3660, 784353 
9, 4, 6408363, 3660, 826795 
9, 5, 6388295, 3659, 807087 
9, 6, 6417334, 3659, 835379 
9, 7, 6353860, 3660, 772047 
9, 8, 6423692, 3660, 841373 
9, 9, 6315930, 3660, 734521 
9, 10, 6425076, 3660, 842789 
9, 11, 6432313, 3660, 850961 
9, 12, 6318218, 3660, 736449 
9, 13, 6420830, 3660, 839165 
9, 14, 6414598, 3660, 832323 
9, 15, 6359256, 3660, 777771 
9, 16, 6321284, 3660, 739887 
9, 17, 6378538, 3660, 795969 
9, 18, 6369594, 3659, 787395 
9, 19, 6387287, 3660, 805749 
9, 20, 6366465, 3660, 784977 
9, 21, 6430502, 3660, 847825 
9, 22, 6367466, 3660, 784919 
9, 23, 6357550, 3660, 775733 
9, 24, 6358248, 3660, 776773 
9, 25, 6340911, 4244, 757417 
9, 26, 6386427, 3660, 804881 
9, 27, 6363936, 3660, 782093 
9, 28, 6358392, 3660, 776915 
9, 29, 6361521, 3660, 779695 
9, 30, 6371674, 3660, 790173 
9, 31, 6440951, 3660, 859297 
9, 32, 6396735, 3659, 815477 
9, 33, 6383915, 3660, 802365 
9, 34, 6362539, 3659, 779655 
9, 35, 6352605, 3660, 770095 
9, 36, 6344778, 3659, 763695 
9, 37, 6378906, 3659, 797739 
9, 38, 6355025, 3660, 772849 
9, 39, 6340552, 3660, 759123 
9, 40, 6357135, 3660, 775261 
9, 41, 6364344, 3659, 782857 
9, 42, 6377675, 3660, 795113 
9, 43, 6348066, 3660, 766607 
9, 44, 6380480, 3660, 798853 
9, 45, 6387997, 3660, 806113 
